FO_name;Subj_Name;Col_num;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47
ДВФО;Хабаровский край;11;2287;1840;26;359;5;0;0;1;0;4;0;0;0;340;2;254;52;0;29;0;3;0;75;12;3;1;0;0;0;0;0;9;7;2;0;0;0;464;80;384;413;42;357;7;7;0;0
ДВФО;Хабаровский край;12;1573;1167;2;338;1;0;0;1;0;0;0;0;0;324;2;254;52;0;13;0;3;0;68;12;0;0;0;0;0;0;0;0;0;0;0;0;0;32;6;26;357;42;301;7;7;0;0
ДВФО;Хабаровский край;13;714;673;24;21;4;0;0;0;0;4;0;0;0;16;0;0;0;0;16;0;0;0;7;0;3;1;0;0;0;0;0;9;7;2;0;0;0;432;74;358;56;0;56;0;0;0;0
ДВФО;Хабаровский край;14;40516;25614;2888;10862;674;207;163;136;0;111;33;22;2;8760;1426;4417;658;0;1884;19;355;1;1020;38;565;1;298;266;1288;42;1225;193;131;36;25;1;675;4896;1912;2984;15761;1849;10216;619;3077;0;0
ДВФО;Чукотский автономный округ;3;1895;1041;47;852;108;7;82;1;0;3;4;11;0;744;77;547;35;0;0;6;79;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;779;0;779;614;61;553;0;0;0;0
ДВФО;Чукотский автономный округ;4;1895;1041;47;852;108;7;82;1;0;3;4;11;0;744;77;547;35;0;0;6;79;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;779;0;779;614;61;553;0;0;0;0
ДВФО;Чукотский автономный округ;5;1211;385;24;826;106;7;82;0;0;3;4;10;0;720;75;539;30;0;0;6;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;314;0;314;583;39;544;0;0;0;0
ДВФО;Чукотский автономный округ;6;684;656;23;26;2;0;0;1;0;0;0;1;0;24;2;8;5;0;0;0;9;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;465;0;465;31;22;9;0;0;0;0
ДВФО;Чукотский автономный округ;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ДВФО;Чукотский автономный округ;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ДВФО;Чукотский автономный округ;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ДВФО;Чукотский автономный округ;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ДВФО;Чукотский автономный округ;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ДВФО;Чукотский автономный округ;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ДВФО;Чукотский автономный округ;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ДВФО;Чукотский автономный округ;14;1368;631;38;735;85;7;66;1;0;0;4;7;0;650;77;478;24;0;0;6;65;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;741;0;741;4;0;4;0;0;0;0
ПФО;Кировская область;3;36858;28121;3292;6123;621;190;215;34;0;99;5;76;2;5187;1134;1001;613;0;1902;56;421;60;515;42;196;1;149;97;494;167;327;499;304;171;24;0;760;10315;2462;7853;14710;612;13617;391;90;0;0
ПФО;Кировская область;4;30514;23005;3011;5998;587;189;211;32;0;77;5;73;0;5123;1102;989;605;0;1897;54;416;60;492;41;178;0;122;72;200;83;117;297;183;98;16;0;222;8479;1913;6566;12936;441;12029;376;90;0;0
ПФО;Кировская область;5;17934;12271;2145;4873;461;181;182;23;0;4;3;68;0;4212;1051;895;556;0;1316;32;360;2;414;41;110;0;0;0;82;27;55;166;143;13;10;0;18;3949;1411;2538;7760;114;7481;145;20;0;0
ПФО;Кировская область;6;12580;10734;866;1125;126;8;29;9;0;73;2;5;0;911;51;94;49;0;581;22;56;58;78;0;68;0;122;72;118;56;62;131;40;85;6;0;204;4530;502;4028;5176;327;4548;231;70;0;0
ПФО;Кировская область;7;6344;5116;281;125;34;1;4;2;0;22;0;3;2;64;32;12;8;0;5;2;5;0;23;1;18;1;27;25;294;84;210;202;121;73;8;0;538;1836;549;1287;1774;171;1588;15;0;0;0
ПФО;Кировская область;8;5213;4523;169;35;6;1;3;2;0;0;0;0;0;19;8;7;3;0;1;0;0;0;14;0;14;0;23;23;217;26;191;2;2;0;0;0;385;1743;510;1233;1067;45;1018;4;0;0;0
ПФО;Кировская область;9;1131;593;112;90;28;0;1;0;0;22;0;3;2;45;24;5;5;0;4;2;5;0;9;1;4;1;4;2;77;58;19;200;119;73;8;0;153;93;39;54;707;126;570;11;0;0;0
ПФО;Кировская область;10;1968;1499;81;10;0;0;0;0;0;0;0;0;0;6;4;0;1;0;0;1;0;0;4;1;0;0;17;14;122;59;51;41;36;5;0;0;275;636;252;384;255;24;229;2;0;0;0
ПФО;Кировская область;11;452;172;25;270;6;1;1;0;0;4;0;0;0;263;87;76;6;0;85;6;3;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;0;94;280;15;222;29;14;0;0
ПФО;Кировская область;12;390;120;0;270;6;1;1;0;0;4;0;0;0;263;87;76;6;0;85;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;0;74;270;15;212;29;14;0;0
ПФО;Кировская область;13;62;52;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;20;10;0;10;0;0;0;0
ПФО;Кировская область;14;18322;12218;660;4580;492;162;154;22;0;83;0;70;1;3699;1037;790;413;0;1038;24;374;23;401;20;122;0;69;69;229;31;191;377;217;147;13;0;326;6423;1100;5323;5774;289;5209;212;64;0;0
ПФО;Нижегородская область;3;104764;46329;5771;35698;2255;358;1207;90;0;546;10;44;0;33078;5855;15877;2236;0;7023;191;1893;3;15418;3249;1142;0;366;281;2106;149;1957;2934;1480;1226;227;1;771;14942;2434;12508;55678;9937;32609;2216;10916;2;0
ПФО;Нижегородская область;4;94969;40354;5134;33898;1952;316;1069;89;0;427;9;42;0;31629;5535;15565;2106;0;6543;127;1750;3;15147;3157;1037;0;342;257;1247;50;1197;2539;1143;1184;211;1;405;13139;1771;11368;50562;8400;30503;2062;9597;1;0
ПФО;Нижегородская область;5;45632;16677;1524;13515;787;74;533;9;0;155;5;11;0;12509;1717;6712;723;0;2244;81;1032;0;12035;2219;449;0;45;24;1027;0;1027;1683;571;994;117;1;201;5759;684;5075;21385;3098;14449;797;3041;0;0
ПФО;Нижегородская область;6;49337;23677;3610;20383;1165;242;536;80;0;272;4;31;0;19120;3818;8853;1383;0;4299;46;718;3;3112;938;588;0;297;233;220;50;170;856;572;190;94;0;204;7380;1087;6293;29177;5302;16054;1265;6556;1;0
ПФО;Нижегородская область;7;9795;5975;637;1800;303;42;138;1;0;119;1;2;0;1449;320;312;130;0;480;64;143;0;271;92;105;0;24;24;859;99;760;395;337;42;16;0;366;1803;663;1140;5116;1537;2106;154;1319;1;0
ПФО;Нижегородская область;8;6056;3813;293;1111;255;39;113;0;0;101;0;2;0;811;67;154;55;0;357;36;142;0;107;29;19;0;16;16;757;97;660;183;178;4;1;0;50;1484;541;943;2328;923;1208;70;127;0;0
ПФО;Нижегородская область;9;3739;2162;344;689;48;3;25;1;0;18;1;0;0;638;253;158;75;0;123;28;1;0;164;63;86;0;8;8;102;2;100;212;159;38;15;0;316;319;122;197;2788;614;898;84;1192;1;0
ПФО;Нижегородская область;10;4459;3088;341;922;139;21;91;0;0;26;0;1;0;714;225;185;75;0;60;29;140;0;28;0;2;0;19;19;222;54;168;111;107;4;0;0;67;912;299;613;2572;343;861;50;1318;1;0
ПФО;Нижегородская область;11;10497;2574;354;7706;349;93;256;0;0;0;0;0;0;7304;1073;5449;373;0;386;3;20;0;89;11;0;0;1;1;96;0;96;31;31;0;0;0;0;1884;28;1856;7573;1043;5020;501;1009;0;0
ПФО;Нижегородская область;12;9081;1856;259;7136;238;72;166;0;0;0;0;0;0;6845;850;5321;291;0;383;0;0;0;89;11;0;0;0;0;0;0;0;0;0;0;0;0;0;1617;0;1617;6688;956;4616;454;662;0;0
ПФО;Нижегородская область;13;1416;718;95;570;111;21;90;0;0;0;0;0;0;459;223;128;82;0;3;3;20;0;0;0;0;0;1;1;96;0;96;31;31;0;0;0;0;267;28;239;885;87;404;47;347;0;0
ПФО;Нижегородская область;14;72285;27950;3509;30367;1713;309;1028;52;0;283;6;35;0;27239;5707;14325;1693;0;4823;34;654;3;11021;927;784;0;302;219;739;9;730;822;632;133;57;0;300;9269;620;8649;39690;7264;22452;1637;8337;1;0
ПФО;Оренбургская область;3;85658;56337;9988;23892;2074;363;1200;125;0;95;97;107;87;16236;2477;9179;1774;0;1605;270;770;161;260;58;431;15;198;198;1686;424;1262;1985;821;1122;41;1;854;20610;7210;13400;42471;6463;35518;441;49;34;0
ПФО;Оренбургская область;4;76927;51455;9658;21243;1287;164;828;87;0;79;35;53;41;14454;2058;8767;1266;0;1513;156;598;96;258;58;425;0;136;136;1332;424;908;1549;411;1110;27;1;529;18654;6765;11889;37847;5958;31425;424;40;34;0
ПФО;Оренбургская область;5;56172;39513;8101;13684;833;79;647;42;0;41;5;16;3;7380;621;4935;573;0;896;96;233;26;189;32;382;0;7;7;1029;380;633;1127;61;1059;7;0;241;14826;6245;8581;25462;4869;20234;335;24;34;0
ПФО;Оренбургская область;6;20755;11942;1557;7559;454;85;181;45;0;38;30;37;38;7074;1437;3832;693;0;617;60;365;70;69;26;43;0;129;129;303;44;275;422;350;51;20;1;288;3828;520;3308;12385;1089;11191;89;16;0;0
ПФО;Оренбургская область;7;8731;4882;330;2649;787;199;372;38;0;16;62;54;46;1782;419;412;508;0;92;114;172;65;2;0;6;15;62;62;354;0;354;436;410;12;14;0;325;1956;445;1511;4624;505;4093;17;9;0;0
ПФО;Оренбургская область;8;5848;3672;224;1501;390;126;127;26;0;11;38;28;34;1033;216;94;409;0;73;85;115;41;1;0;4;8;62;62;353;0;353;76;74;0;2;0;171;1462;442;1020;2793;388;2390;8;7;0;0
ПФО;Оренбургская область;9;2883;1210;106;1148;397;73;245;12;0;5;24;26;12;749;203;318;99;0;19;29;57;24;1;0;2;7;0;0;1;0;1;360;336;12;12;0;154;494;3;491;1831;117;1703;9;2;0;0
ПФО;Оренбургская область;10;5418;2677;290;1944;643;188;275;26;0;13;55;40;46;1056;285;288;161;0;35;82;158;47;2;0;5;3;62;62;202;0;202;375;351;12;12;0;148;834;345;489;1264;173;1080;4;7;0;0
ПФО;Оренбургская область;11;3316;2347;29;874;18;1;5;5;0;1;4;2;0;440;13;29;390;0;6;0;2;0;0;0;0;1;62;62;20;0;20;9;0;0;8;1;3;113;0;113;243;48;192;3;0;0;0
ПФО;Оренбургская область;12;2541;2039;0;501;1;0;0;0;0;1;0;0;0;155;0;0;149;0;6;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;11;0;11;153;40;113;0;0;0;0
ПФО;Оренбургская область;13;775;308;29;373;17;1;5;5;0;0;4;2;0;285;13;29;241;0;0;0;2;0;0;0;0;1;62;62;20;0;20;8;0;0;8;0;3;102;0;102;90;8;79;3;0;0;0
ПФО;Оренбургская область;14;34242;16108;1067;15872;1597;344;999;78;0;58;34;57;27;13252;2122;8490;885;0;1200;86;426;43;128;14;213;4;177;177;589;5;413;674;571;72;31;0;477;4623;1201;3422;17434;1319;15860;232;23;4;0
ПФО;Пензенская область;3;54660;35720;2335;12843;1206;218;289;19;0;638;1;41;0;10792;2003;3656;1506;0;2780;154;693;0;1460;139;369;0;257;221;708;260;448;851;587;202;62;0;2452;20194;7567;12627;27111;2612;23633;813;53;0;0
ПФО;Пензенская область;4;45245;30076;2105;10762;1143;205;254;13;0;632;1;38;0;8894;1666;3397;750;0;2332;88;661;0;1313;139;293;0;103;83;314;151;163;738;510;192;36;0;1646;17206;6402;10804;21887;1842;19233;763;49;0;0
ПФО;Пензенская область;5;22623;16037;1583;4322;789;85;67;2;0;612;1;22;0;2966;142;469;315;0;1957;52;31;0;558;109;172;0;17;17;211;126;86;322;294;15;13;0;984;8753;5061;3692;10429;1180;8977;223;49;0;0
ПФО;Пензенская область;6;22622;14039;522;6440;354;120;187;11;0;20;0;16;0;5928;1524;2928;435;0;375;36;630;0;755;30;121;0;86;66;103;25;77;416;216;177;23;0;662;8453;1341;7112;11458;662;10256;540;0;0;0
ПФО;Пензенская область;7;9415;5644;230;2081;63;13;35;6;0;6;0;3;0;1898;337;259;756;0;448;66;32;0;147;0;76;0;154;138;394;109;285;113;77;10;26;0;806;2988;1165;1823;5224;770;4400;50;4;0;0
ПФО;Пензенская область;8;6365;3870;53;1252;47;10;24;5;0;5;0;3;0;1152;256;184;338;0;344;22;8;0;93;0;58;0;102;88;216;44;172;61;28;8;25;0;713;2022;742;1280;3387;537;2810;40;0;0;0
ПФО;Пензенская область;9;3050;1774;177;829;16;3;11;1;0;1;0;0;0;746;81;75;418;0;104;44;24;0;54;0;18;0;52;50;178;65;113;52;49;2;1;0;93;966;423;543;1837;233;1590;10;4;0;0
ПФО;Пензенская область;10;5831;4182;153;834;36;10;18;3;0;2;0;3;0;678;93;109;372;0;65;36;3;0;51;0;39;0;95;93;372;88;284;25;25;0;0;0;233;2004;644;1360;2001;391;1592;14;4;0;0
ПФО;Пензенская область;11;5465;420;10;5024;83;73;0;0;0;1;0;9;0;4941;1584;2681;292;0;18;0;366;0;0;0;0;0;0;0;0;0;0;21;17;0;4;0;0;924;0;924;4356;193;4155;8;0;0;0
ПФО;Пензенская область;12;5279;256;10;5023;82;73;0;0;0;0;0;9;0;4941;1584;2681;292;0;18;0;366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;924;0;924;4355;192;4155;8;0;0;0
ПФО;Пензенская область;13;186;164;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;17;0;4;0;0;0;0;0;1;1;0;0;0;0;0
ПФО;Пензенская область;14;26577;15628;770;9031;653;160;208;13;0;251;0;21;0;7784;1933;2647;1093;0;1540;90;481;0;418;75;217;0;156;126;247;9;223;406;334;60;12;0;474;8040;1308;6732;13316;1113;11997;173;33;0;0
ПФО;Пермский край;3;171829;123253;33352;39086;2945;1080;1349;94;10;107;68;187;50;35680;6647;22483;2451;15;1723;361;1959;41;678;77;1596;35;388;367;3503;1696;1807;690;597;84;6;3;2600;44102;13790;30312;71095;10720;58963;1086;326;4;1
ПФО;Пермский край;4;154548;114314;32335;32543;2412;931;987;82;10;105;65;182;50;29698;5242;18648;2132;15;1593;172;1856;40;673;75;1587;15;289;269;2821;1403;1418;565;502;58;4;1;1741;39442;11491;27951;62884;9335;52415;837;297;1;0
ПФО;Пермский край;5;111112;87523;25083;18926;1827;770;725;71;10;53;65;92;41;16815;2929;11036;1017;15;931;48;801;38;356;44;1159;5;96;96;2070;1021;1049;277;218;54;4;1;700;28650;8359;20291;37606;7448;29459;568;131;1;0
ПФО;Пермский край;6;43436;26791;7252;13617;585;161;262;11;0;52;0;90;9;12883;2313;7612;1115;0;662;124;1055;2;317;31;428;10;193;173;751;382;369;288;284;4;0;0;1041;10792;3132;7660;25278;1887;22956;269;166;0;0
ПФО;Пермский край;7;17281;8939;1017;6543;533;149;362;12;0;2;3;5;0;5982;1405;3835;319;0;130;189;103;1;5;2;9;20;99;98;682;293;389;125;95;26;2;2;859;4660;2299;2361;8211;1385;6548;249;29;3;1
ПФО;Пермский край;8;10552;6896;778;2245;184;12;156;11;0;1;0;4;0;2040;752;928;225;0;48;19;67;1;0;0;3;2;95;94;673;293;380;42;42;0;0;0;596;3307;1412;1895;3159;571;2426;161;1;3;0
ПФО;Пермский край;9;6729;2043;239;4298;349;137;206;1;0;1;3;1;0;3942;653;2907;94;0;82;170;36;0;5;2;6;18;4;4;9;0;9;83;53;26;2;2;263;1353;887;466;5052;814;4122;88;28;0;1
ПФО;Пермский край;10;11724;5167;271;5479;465;135;319;10;0;0;0;1;0;4898;1107;3354;141;0;64;183;49;0;0;0;0;20;67;66;181;24;85;40;38;0;2;0;770;3881;2051;1830;5966;977;4754;207;28;2;1
ПФО;Пермский край;11;4136;3261;105;743;120;2;96;6;0;0;0;16;0;535;39;262;32;0;2;0;200;0;7;0;26;0;7;0;12;0;12;19;18;1;0;0;61;1326;512;814;1148;144;873;131;0;0;0
ПФО;Пермский край;12;1979;1339;13;564;27;2;8;1;0;0;0;16;0;461;28;238;32;0;2;0;161;0;7;0;26;0;6;0;12;0;12;19;18;1;0;0;6;168;0;168;478;70;370;38;0;0;0
ПФО;Пермский край;13;2157;1922;92;179;93;0;88;5;0;0;0;0;0;74;11;24;0;0;0;0;39;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;55;1158;512;646;670;74;503;93;0;0;0
ПФО;Пермский край;14;82773;44848;2741;33013;2334;976;931;76;10;75;63;157;46;22666;3936;14432;1620;0;1048;48;1549;33;412;50;1250;7;102;55;1237;82;647;354;349;1;4;0;1550;9294;1039;8255;29555;3494;25720;313;28;0;0
ПФО;Республика Башкортостан;3;134994;90426;4233;29161;1200;185;447;65;0;303;12;184;4;27127;7032;9902;2210;0;6401;145;1432;5;1458;256;1273;10;528;316;1732;103;1629;2202;2098;83;20;1;8204;25305;4697;20608;93291;9355;82216;1144;576;61;0
ПФО;Республика Башкортостан;4;119952;82473;3738;26192;966;150;334;49;0;249;9;171;4;24562;6444;9102;2051;0;5575;124;1262;4;1329;250;994;4;282;86;1052;42;1010;1388;1373;5;9;1;6238;23049;4187;18862;86005;8259;76162;1062;522;59;0
ПФО;Республика Башкортостан;5;70293;52726;2075;10083;445;66;82;38;0;111;9;135;4;9297;2146;2574;1713;0;1860;39;965;0;898;165;597;0;94;17;409;0;409;496;489;0;6;1;4990;8994;3428;5566;55253;5388;48900;722;243;0;0
ПФО;Республика Башкортостан;6;49659;29747;1663;16109;521;84;252;11;0;138;0;36;0;15265;4298;6528;338;0;3715;85;297;4;431;85;397;4;188;69;643;42;601;892;884;5;3;0;1248;14055;759;13296;30752;2871;27262;340;279;59;0
ПФО;Республика Башкортостан;7;15042;7953;495;2969;234;35;113;16;0;54;3;13;0;2565;588;800;159;0;826;21;170;1;129;6;279;6;246;230;680;61;619;814;725;78;11;0;1966;2256;510;1746;7286;1096;6054;82;54;2;0
ПФО;Республика Башкортостан;8;9681;5478;241;1274;127;4;72;10;0;37;0;4;0;1145;240;211;38;0;583;0;73;0;82;0;18;0;228;214;551;60;491;251;211;29;11;0;1799;1653;386;1267;3562;497;3020;45;0;2;0
ПФО;Республика Башкортостан;9;5361;2475;254;1695;107;31;41;6;0;17;3;9;0;1420;348;589;121;0;243;21;97;1;47;6;261;6;18;16;129;1;128;563;514;49;0;0;167;603;124;479;3724;599;3034;37;54;0;0
ПФО;Республика Башкортостан;10;5228;3460;80;1031;19;2;6;4;0;4;0;3;0;832;55;80;100;0;528;14;54;1;3;1;0;0;37;34;339;61;278;262;192;66;4;0;96;238;97;141;1850;215;1570;11;54;0;0
ПФО;Республика Башкортостан;11;1038;517;0;183;6;0;2;1;0;3;0;0;0;177;0;10;139;0;18;10;0;0;77;0;0;0;0;0;260;0;260;1;1;0;0;0;0;2;0;2;270;14;255;1;0;0;0
ПФО;Республика Башкортостан;12;511;343;0;167;4;0;0;1;0;3;0;0;0;163;0;0;137;0;16;10;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;166;9;156;1;0;0;0
ПФО;Республика Башкортостан;13;527;174;0;16;2;0;2;0;0;0;0;0;0;14;0;10;2;0;2;0;0;0;77;0;0;0;0;0;260;0;260;0;0;0;0;0;0;2;0;2;104;5;99;0;0;0;0
ПФО;Республика Башкортостан;14;71708;39322;1296;23678;553;102;252;30;0;30;9;126;4;19150;5467;7116;1957;0;3432;13;1161;4;1063;12;1025;8;130;88;1219;8;681;1530;1454;63;12;1;3733;4658;655;4003;37691;3498;33287;482;424;47;0
ПФО;Республика Марий Эл;3;38030;24365;3038;9692;912;137;261;146;0;331;15;22;0;7998;1184;2821;522;0;2995;169;306;1;2306;73;232;7;304;277;156;17;139;154;132;0;22;0;814;6163;699;5464;14203;1750;10941;493;1019;2;0
ПФО;Республика Марий Эл;4;33372;21759;2647;8377;790;133;167;140;0;318;11;21;0;6994;1128;2635;421;0;2380;124;306;0;2254;70;180;0;70;59;118;17;101;36;32;0;4;0;578;4970;238;4732;12460;1305;9792;419;944;1;0
ПФО;Республика Марий Эл;5;25327;15324;2360;7351;584;127;149;78;0;200;9;21;0;6197;1112;2602;161;0;1907;109;306;0;2192;67;168;0;39;31;0;0;0;29;25;0;4;0;224;3234;198;3036;11010;976;8899;266;869;0;0
ПФО;Республика Марий Эл;6;8045;6435;287;1026;206;6;18;62;0;118;2;0;0;797;16;33;260;0;473;15;0;0;62;3;12;0;31;28;118;17;101;7;7;0;0;0;354;1736;40;1696;1450;329;893;153;75;1;0
ПФО;Республика Марий Эл;7;4658;2606;391;1315;122;4;94;6;0;13;4;1;0;1004;56;186;101;0;615;45;0;1;52;3;52;7;234;218;38;0;38;118;100;0;18;0;236;1193;461;732;1743;445;1149;74;75;1;0
ПФО;Республика Марий Эл;8;3768;2029;295;1242;120;4;94;6;0;11;4;1;0;942;51;172;101;0;573;44;0;1;4;3;31;6;210;194;38;0;38;11;10;0;1;0;197;1105;428;677;1353;351;892;63;47;1;0
ПФО;Республика Марий Эл;9;890;577;96;73;2;0;0;0;0;2;0;0;0;62;5;14;0;0;42;1;0;0;48;0;21;1;24;24;0;0;0;107;90;0;17;0;39;88;33;55;390;94;257;11;28;0;0
ПФО;Республика Марий Эл;10;2043;1321;299;303;17;3;8;5;0;0;1;0;0;74;1;6;46;0;0;20;0;1;3;3;31;6;154;130;38;0;38;0;0;0;0;0;187;547;50;497;134;62;68;4;0;0;0
ПФО;Республика Марий Эл;11;3010;2609;75;250;10;0;0;0;0;10;0;0;0;204;0;0;108;0;96;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;150;927;0;927;214;28;65;6;115;0;0
ПФО;Республика Марий Эл;12;1685;1488;0;184;10;0;0;0;0;10;0;0;0;174;0;0;78;0;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;630;0;630;184;22;41;6;115;0;0
ПФО;Республика Марий Эл;13;1325;1121;75;66;0;0;0;0;0;0;0;0;0;30;0;0;30;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;137;297;0;297;30;6;24;0;0;0;0
ПФО;Республика Марий Эл;14;19732;11628;857;6832;332;25;34;81;0;180;3;9;0;2432;19;299;297;0;1697;76;44;0;273;29;142;0;253;101;133;17;116;127;108;0;19;0;344;2841;105;2736;3794;714;2335;177;568;0;0
ПФО;Республика Мордовия;3;57615;33636;3178;17039;1619;454;944;127;0;64;15;15;0;14865;4110;7775;929;4;1594;271;182;0;825;102;1929;1;1260;612;115;13;102;2432;2288;72;72;0;378;18088;4701;13387;24480;3594;19473;166;1247;6;0
ПФО;Республика Мордовия;4;53808;31648;3099;16260;1511;435;905;115;0;38;15;3;0;14194;3933;7635;811;4;1425;262;124;0;816;102;1913;1;1198;551;50;13;37;1669;1532;71;66;0;253;17771;4485;13286;22638;3431;17924;132;1151;0;0
ПФО;Республика Мордовия;5;40826;27751;1935;9934;825;264;465;69;0;11;15;1;0;9078;2947;4922;441;0;649;113;6;0;460;74;1746;0;526;425;11;0;11;198;127;69;2;0;200;16506;4302;12204;16984;2784;13620;38;542;0;0
ПФО;Республика Мордовия;6;12982;3897;1164;6326;686;171;440;46;0;27;0;2;0;5116;986;2713;370;4;776;149;118;0;356;28;167;1;672;126;39;13;26;1471;1405;2;64;0;53;1265;183;1082;5654;647;4304;94;609;0;0
ПФО;Республика Мордовия;7;3807;1988;79;779;108;19;39;12;0;26;0;12;0;671;177;140;118;0;169;9;58;0;9;0;16;0;62;61;65;0;65;763;756;1;6;0;125;317;216;101;1842;163;1549;34;96;6;0
ПФО;Республика Мордовия;8;2181;1662;53;394;66;18;37;11;0;0;0;0;0;328;92;90;55;0;67;0;24;0;9;0;15;0;5;5;19;0;19;30;30;0;0;0;47;262;213;49;1105;7;1097;1;0;0;0
ПФО;Республика Мордовия;9;1626;326;26;385;42;1;2;1;0;26;0;12;0;343;85;50;63;0;102;9;34;0;0;0;1;0;57;56;46;0;46;733;726;1;6;0;78;55;3;52;737;156;452;33;96;6;0
ПФО;Республика Мордовия;10;2344;866;68;671;29;0;16;0;0;1;0;12;0;517;176;138;108;0;29;8;58;0;0;0;1;0;58;57;36;0;36;634;627;1;6;0;78;99;12;87;444;75;368;0;1;6;0
ПФО;Республика Мордовия;11;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ПФО;Республика Мордовия;12;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ПФО;Республика Мордовия;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ПФО;Республика Мордовия;14;30328;12975;117;13465;584;115;398;23;0;30;7;11;0;11900;3510;6796;540;3;732;195;124;0;274;53;889;0;293;251;60;13;47;2102;2019;46;37;0;270;580;14;566;5222;292;4097;72;761;0;0
ПФО;Республика Татарстан;3;184470;107521;11848;56806;3528;1249;1190;281;0;471;17;317;3;52347;8982;31640;2187;0;6978;289;2259;12;4135;962;3733;7;2314;1900;3311;630;2681;3159;2847;252;45;15;3484;43033;11499;31534;106101;18205;74998;2716;10182;78;3
ПФО;Республика Татарстан;4;163403;96341;11147;51213;3017;1026;963;268;0;456;16;285;3;47342;8062;28670;1888;0;6397;207;2106;12;4050;949;3715;5;757;584;2196;523;1673;2106;2045;45;3;13;3020;38547;10752;27795;96331;15256;69283;2435;9357;61;3
ПФО;Республика Татарстан;5;106543;63824;9055;32942;1371;682;229;50;0;354;16;37;3;30881;6716;18762;419;0;3544;162;1266;12;2707;716;2492;0;40;1;1704;366;1338;1676;1659;8;1;8;1158;23423;9309;14114;62928;8469;49546;1453;3460;52;1
ПФО;Республика Татарстан;6;56860;32517;2092;18271;1646;344;734;218;0;102;0;248;0;16461;1346;9908;1469;0;2853;45;840;0;1343;233;1223;5;717;583;492;157;335;430;386;37;2;5;1862;15124;1443;13681;33403;6787;19737;982;5897;9;2
ПФО;Республика Татарстан;7;21067;11180;701;5593;511;223;227;13;0;15;1;32;0;5005;920;2970;299;0;581;82;153;0;85;13;18;2;1557;1316;1115;107;1008;1053;802;207;42;2;464;4486;747;3739;9770;2949;5715;281;825;17;0
