FO_name;Subj_Name;Col_num;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37
ЦФО;Ивановская область;6;2395;1841;709;530;211;84;76;20;12;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;9;0;0;0;0;0;0;0;0;0;0
ЦФО;Ивановская область;7;6326;3917;282;1498;82;3;40;5;0;34;0;0;0;1257;182;321;160;0;358;8;228;0;422;89;120;0;1;1;195;0;195;109;83;21;1;4;64
ЦФО;Ивановская область;8;2728;2122;127;237;17;0;5;0;0;12;0;0;0;138;0;0;41;0;52;8;37;0;1;0;0;0;0;0;195;0;195;109;83;21;1;4;64
ЦФО;Ивановская область;9;3598;1795;155;1261;65;3;35;5;0;22;0;0;0;1119;182;321;119;0;306;0;191;0;421;89;120;0;1;1;0;0;0;0;0;0;0;0;0
ЦФО;Ивановская область;10;2695;1231;167;660;127;51;72;0;0;4;0;0;0;481;185;131;3;0;69;8;85;0;1;0;2;2;90;90;331;148;183;168;156;3;9;0;210
ЦФО;Ивановская область;11;134;45;14;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86
ЦФО;Ивановская область;12;65;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;60;0;0;0;0;0;0;0;0;0
ЦФО;Ивановская область;13;93;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0
ЦФО;Ивановская область;14;2403;1090;150;657;127;51;72;0;0;4;0;0;0;478;185;131;3;0;66;8;85;0;1;0;2;2;28;28;331;148;183;168;156;3;9;0;124
ЦФО;Ивановская область;15;1749;625;56;498;83;21;60;0;0;2;0;0;0;379;98;120;3;0;66;7;85;0;1;0;2;2;0;0;331;148;183;168;156;3;9;0;122
ЦФО;Ивановская область;16;654;465;94;159;44;30;12;0;0;2;0;0;0;99;87;11;0;0;0;1;0;0;0;0;0;0;28;28;0;0;0;0;0;0;0;0;2
ЦФО;Калужская область;3;59303;34011;6785;12705;1552;548;579;109;1;77;82;156;0;11040;2682;5739;574;0;1256;284;505;0;1949;770;2039;0;175;124;60;9;51;150;143;2;5;0;8214
ЦФО;Калужская область;4;1927;1776;173;45;45;0;25;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;65
ЦФО;Калужская область;5;8152;1596;53;6142;630;135;420;37;0;3;11;24;0;5497;1291;3527;183;0;36;92;368;0;284;91;82;0;48;48;0;0;0;0;0;0;0;0;0
ЦФО;Калужская область;6;136;54;1;12;9;3;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;12;0;58;0;0;0;0;0;0;0;0;0;0;0;0
ЦФО;Калужская область;7;49088;30585;6558;6506;868;410;133;52;1;74;71;127;0;5543;1391;2212;391;0;1220;192;137;0;1612;679;1899;0;127;76;60;9;51;150;143;2;5;0;8149
ЦФО;Калужская область;8;8919;2091;8;2876;496;203;93;31;0;42;41;86;0;2380;971;846;122;0;253;100;88;0;846;211;914;0;0;0;59;9;50;101;96;2;3;0;2032
ЦФО;Калужская область;9;40169;28494;6550;3630;372;207;40;21;1;32;30;41;0;3163;420;1366;269;0;967;92;49;0;766;468;985;0;127;76;1;0;1;49;47;0;2;0;6117
ЦФО;Калужская область;10;4240;1595;33;931;14;9;0;1;0;0;0;4;0;916;430;376;68;0;31;0;11;0;19;14;29;218;781;604;38;6;32;278;247;31;0;0;351
ЦФО;Калужская область;11;336;116;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;218;0;0;0;0;0;0;0;0;0;0;0
ЦФО;Калужская область;12;815;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;751;586;0;0;0;0;0;0;0;0;0
ЦФО;Калужская область;13;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ЦФО;Калужская область;14;3088;1414;26;931;14;9;0;1;0;0;0;4;0;916;430;376;68;0;31;0;11;0;17;14;29;0;30;18;38;6;32;278;247;31;0;0;351
ЦФО;Калужская область;15;1606;369;13;672;8;6;0;1;0;0;0;1;0;664;341;272;21;0;20;0;10;0;10;9;15;0;0;0;38;6;32;278;247;31;0;0;224
ЦФО;Калужская область;16;1482;1045;13;259;6;3;0;0;0;0;0;3;0;252;89;104;47;0;11;0;1;0;7;5;14;0;30;18;0;0;0;0;0;0;0;0;127
ЦФО;Костромская область;3;22049;12378;3283;8803;630;236;232;125;0;3;5;29;0;7874;1209;5341;514;0;422;0;387;1;361;49;100;0;50;39;10;0;10;263;179;71;13;0;84
ЦФО;Костромская область;4;2264;111;7;2104;79;0;73;1;0;2;0;3;0;2025;0;1553;125;0;324;0;23;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ЦФО;Костромская область;5;6797;2151;642;4422;438;184;141;95;0;0;0;18;0;3984;868;2741;214;0;0;0;161;0;127;25;41;0;0;0;0;0;0;0;0;0;0;0;56
ЦФО;Костромская область;6;1232;1205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;18;18;0;0;0;0;0;0;0;0;0
ЦФО;Костромская область;7;11756;8911;2634;2277;113;52;18;29;0;1;5;8;0;1865;341;1047;175;0;98;0;203;1;185;24;50;0;32;21;10;0;10;263;179;71;13;0;28
ЦФО;Костромская область;8;1679;324;22;1054;6;2;2;1;0;0;0;1;0;1037;246;647;74;0;10;0;60;0;1;0;0;0;0;0;10;0;10;262;178;71;13;0;28
ЦФО;Костромская область;9;10077;8587;2612;1223;107;50;16;28;0;1;5;7;0;828;95;400;101;0;88;0;143;1;184;24;50;0;32;21;0;0;0;1;1;0;0;0;0
ЦФО;Костромская область;10;1400;896;34;291;40;1;10;6;0;0;0;23;0;251;68;55;65;0;45;0;18;0;11;0;0;0;86;60;1;0;1;67;63;0;4;0;48
ЦФО;Костромская область;11;45;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ЦФО;Костромская область;12;36;26;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ЦФО;Костромская область;13;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0
ЦФО;Костромская область;14;1317;825;20;291;40;1;10;6;0;0;0;23;0;251;68;55;65;0;45;0;18;0;1;0;0;0;84;58;1;0;1;67;63;0;4;0;48
ЦФО;Костромская область;15;719;440;7;162;7;0;3;3;0;0;0;1;0;155;55;51;15;0;18;0;16;0;1;0;0;0;0;0;1;0;1;67;63;0;4;0;48
ЦФО;Костромская область;16;598;385;13;129;33;1;7;3;0;0;0;22;0;96;13;4;50;0;27;0;2;0;0;0;0;0;84;58;0;0;0;0;0;0;0;0;0
ЦФО;Курская область;3;53694;35478;4921;14665;1835;548;1008;40;0;158;9;72;0;11934;1467;6911;643;0;2663;52;198;0;672;71;1174;0;102;102;211;0;211;607;283;297;27;0;785
ЦФО;Курская область;4;1558;1400;25;141;1;0;0;0;0;1;0;0;0;140;0;0;0;0;140;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ЦФО;Курская область;5;9581;776;86;7811;567;79;456;24;0;0;6;2;0;7244;904;5731;361;0;79;20;149;0;425;22;521;0;48;48;0;0;0;0;0;0;0;0;0
ЦФО;Курская область;6;2710;2463;0;31;0;0;0;0;0;0;0;0;0;31;0;30;1;0;0;0;0;0;0;0;216;0;0;0;0;0;0;0;0;0;0;0;0
ЦФО;Курская область;7;39845;30839;4810;6682;1267;469;552;16;0;157;3;70;0;4519;563;1150;281;0;2444;32;49;0;230;49;437;0;54;54;211;0;211;607;283;297;27;0;785
ЦФО;Курская область;8;7647;4136;58;1885;260;7;114;1;0;137;0;1;0;1543;153;663;54;0;623;32;18;0;18;0;10;0;0;0;211;0;211;602;278;297;27;0;785
ЦФО;Курская область;9;32198;26703;4752;4797;1007;462;438;15;0;20;3;69;0;2976;410;487;227;0;1821;0;31;0;212;49;427;0;54;54;0;0;0;5;5;0;0;0;0
ЦФО;Курская область;10;4776;2159;76;1679;351;46;156;14;0;125;0;10;0;1268;188;661;160;0;225;11;23;0;0;0;11;28;143;141;145;0;145;74;64;10;0;0;537
ЦФО;Курская область;11;230;206;15;24;0;0;0;0;0;0;0;0;0;24;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ЦФО;Курская область;12;198;21;0;64;0;0;0;0;0;0;0;0;0;64;0;13;49;0;0;0;2;0;0;0;0;0;112;112;1;0;1;0;0;0;0;0;0
ЦФО;Курская область;13;149;103;0;44;0;0;0;0;0;0;0;0;0;44;0;44;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
ЦФО;Курская область;14;4199;1829;61;1547;351;46;156;14;0;125;0;10;0;1136;188;604;111;0;201;11;21;0;0;0;11;28;29;29;144;0;144;74;64;10;0;0;537
ЦФО;Курская область;15;3082;938;7;1356;313;45;147;12;0;99;0;10;0;1013;187;556;100;0;138;11;21;0;0;0;5;28;0;0;144;0;144;74;64;10;0;0;537
ЦФО;Курская область;16;1117;891;54;191;38;1;9;2;0;26;0;0;0;123;1;48;11;0;63;0;0;0;0;0;6;0;29;29;0;0;0;0;0;0;0;0;0
ЦФО;Липецкая область;3;17291;6099;195;9739;173;58;54;25;0;27;0;9;0;9477;787;6527;582;0;1384;18;173;6;578;164;281;0;71;39;61;20;41;277;242;0;34;1;185
ЦФО;Липецкая область;4;5024;413;5;4531;53;0;38;0;0;15;0;0;0;4478;0;3959;0;0;505;14;0;0;13;1;47;0;0;0;0;0;0;0;0;0;0;0;20
ЦФО;Липецкая область;5;1888;288;0;1544;34;0;8;25;0;1;0;0;0;1510;0;927;498;0;59;0;26;0;0;0;0;0;56;27;0;0;0;0;0;0;0;0;0
ЦФО;Липецкая область;6;628;174;1;289;1;0;0;0;0;0;0;1;0;288;63;140;0;0;0;4;81;0;68;0;69;0;15;12;0;0;0;0;0;0;0;0;13
ЦФО;Липецкая область;7;9751;5224;189;3375;85;58;8;0;0;11;0;8;0;3201;724;1501;84;0;820;0;66;6;497;163;165;0;0;0;61;20;41;277;242;0;34;1;152
ЦФО;Липецкая область;8;2766;721;18;1650;41;22;5;0;0;11;0;3;0;1576;218;448;81;0;805;0;18;6;0;0;0;0;0;0;56;16;40;270;235;0;34;1;69
ЦФО;Липецкая область;9;6985;4503;171;1725;44;36;3;0;0;0;0;5;0;1625;506;1053;3;0;15;0;48;0;497;163;165;0;0;0;5;4;1;7;7;0;0;0;83
ЦФО;Липецкая область;10;2490;915;24;448;11;0;0;0;0;1;1;4;5;411;68;185;56;0;65;5;23;9;2;0;16;0;464;342;205;13;192;269;258;7;4;0;171
ЦФО;Липецкая область;11;75;20;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;54;54;0;0;0;0;0;0;0;0;0
ЦФО;Липецкая область;12;349;5;2;103;0;0;0;0;0;0;0;0;0;100;0;50;45;0;0;5;0;0;0;0;0;0;241;207;0;0;0;0;0;0;0;0;0
ЦФО;Липецкая область;13;254;54;0;114;0;0;0;0;0;0;0;0;0;91;0;90;0;0;1;0;0;0;0;0;5;0;81;81;0;0;0;0;0;0;0;0;0
ЦФО;Липецкая область;14;1812;836;21;230;11;0;0;0;0;1;1;4;5;219;68;45;11;0;63;0;23;9;2;0;11;0;88;0;205;13;192;269;258;7;4;0;171
ЦФО;Липецкая область;15;1527;606;9;225;11;0;0;0;0;1;1;4;5;214;68;44;7;0;63;0;23;9;0;0;5;0;87;0;191;5;186;249;238;7;4;0;164
ЦФО;Липецкая область;16;285;230;12;5;0;0;0;0;0;0;0;0;0;5;0;1;4;0;0;0;0;0;2;0;6;0;1;0;14;8;6;20;20;0;0;0;7
ЦФО;Москва;3;677283;447260;92563;117513;11693;1040;3795;584;181;4908;494;584;107;96692;8082;30226;5705;188;47130;2369;2775;217;48246;11725;2277;64;3592;2813;7104;742;6362;5763;4666;427;509;161;45464
ЦФО;Москва;4;158439;87565;10226;36913;2972;7;346;71;102;2050;155;197;44;32673;208;4663;1223;23;25179;1078;287;12;30889;7303;403;58;461;269;118;83;34;547;367;24;91;65;1485
ЦФО;Москва;5;84862;53984;1915;13318;1011;0;872;34;0;47;20;38;0;12287;2569;7489;405;0;1198;52;574;0;8394;2230;384;0;2172;1837;141;132;9;1814;1805;0;9;0;4655
ЦФО;Москва;6;6153;2786;17;3040;226;0;65;0;0;161;0;0;0;2600;0;1959;0;0;641;0;0;0;60;27;261;0;0;0;0;0;0;1;0;0;1;0;5
ЦФО;Москва;7;427829;302925;80405;64242;7484;1033;2512;479;79;2650;319;349;63;49132;5305;16115;4077;165;20112;1239;1914;205;8903;2165;1229;6;959;707;6845;527;6319;3401;2494;403;408;96;39319
ЦФО;Москва;8;117690;64334;4828;21429;1512;106;297;213;18;630;96;134;18;18506;2826;4049;2652;45;7229;419;1248;38;613;259;237;6;6;6;6800;524;6277;2391;1707;303;289;92;21874
ЦФО;Москва;9;310139;238591;75577;42813;5972;927;2215;266;61;2020;223;215;45;30626;2479;12066;1425;120;12883;820;666;167;8290;1906;992;0;953;701;45;3;42;1010;787;100;119;4;17445
ЦФО;Москва;10;83593;51050;7966;13180;2376;482;546;355;11;750;92;95;45;10377;2142;3946;706;106;2497;272;679;29;3240;1108;606;27;2550;1974;545;0;545;5060;4174;515;362;9;7335
ЦФО;Москва;11;7229;3232;676;817;369;0;1;233;0;135;0;0;0;408;0;0;0;0;405;3;0;0;2770;927;309;0;0;0;0;0;0;0;0;0;0;0;101
ЦФО;Москва;12;5539;3262;143;615;222;90;130;2;0;0;0;0;0;393;0;277;0;0;2;0;114;0;130;96;22;0;1385;1110;0;0;0;0;0;0;0;0;125
ЦФО;Москва;13;579;529;0;4;2;0;1;0;0;1;0;0;0;2;1;0;0;0;1;0;0;0;0;0;19;0;27;0;0;0;0;0;0;0;0;0;0
ЦФО;Москва;14;70246;44027;7147;11744;1783;392;414;120;11;614;92;95;45;9574;2141;3669;706;106;2089;269;565;29;340;85;256;27;1138;864;545;0;545;5060;4174;515;362;9;7109
ЦФО;Москва;15;48507;27787;3996;9050;1350;349;353;75;8;412;51;75;27;7382;1825;3030;497;11;1356;131;503;29;193;42;198;0;7;7;545;0;545;4971;4155;476;333;7;5756
ЦФО;Москва;16;21739;16240;3151;2694;433;43;61;45;3;202;41;20;18;2192;316;639;209;95;733;138;62;0;147;43;58;27;1131;857;0;0;0;89;19;39;29;2;1353
ЦФО;Московская область;3;184950;109101;20110;58385;5516;1987;2618;322;0;400;62;120;7;51006;12779;29113;2987;1;4425;480;1098;123;7766;2085;1537;0;842;730;1034;743;291;1751;1400;298;53;0;4534
ЦФО;Московская область;4;20207;12100;1141;1495;70;13;40;3;0;14;0;0;0;1378;10;253;73;0;912;130;0;0;4965;696;323;0;46;46;0;0;59;0;0;0;0;0;1278
ЦФО;Московская область;5;42366;5775;23;33552;2572;771;1538;120;0;75;24;42;2;30826;7123;21411;1645;0;45;45;555;2;2699;1358;29;0;311;311;0;0;0;0;0;0;0;0;0
ЦФО;Московская область;6;7804;226;10;6506;451;105;258;0;0;66;0;22;0;6011;1669;3601;10;0;480;35;216;0;24;1;844;0;70;70;0;0;0;0;0;0;0;0;134
ЦФО;Московская область;7;114573;91000;18936;16832;2423;1098;782;199;0;245;38;56;5;12791;3977;3848;1259;1;2988;270;327;121;78;30;341;0;415;303;1034;743;232;1751;1400;298;53;0;3122
ЦФО;Московская область;8;22220;8036;712;8763;767;256;285;66;0;141;4;11;4;7637;3043;2745;484;1;1100;152;111;1;1;0;14;0;48;17;1029;738;232;1720;1399;298;23;0;2609
ЦФО;Московская область;9;92353;82964;18224;8069;1656;842;497;133;0;104;34;45;1;5154;934;1103;775;0;1888;118;216;120;77;30;327;0;367;286;5;5;0;31;1;0;30;0;513
ЦФО;Московская область;10;17269;9253;1905;3018;530;94;328;8;0;31;16;50;3;2234;698;899;241;6;172;21;189;8;836;314;44;28;296;264;836;702;134;365;271;86;6;2;2593
ЦФО;Московская область;11;1765;1458;13;26;0;0;0;0;0;0;0;0;0;26;0;0;1;0;24;1;0;0;138;41;0;13;0;0;0;0;0;27;27;0;0;0;103
ЦФО;Московская область;12;1961;30;2;1463;330;34;264;0;0;0;0;32;0;1133;158;683;157;0;1;0;134;0;361;272;1;0;106;84;0;0;0;0;0;0;0;0;0
ЦФО;Московская область;13;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;50;50;0;0;0;0;0;0;0;0;0
ЦФО;Московская область;14;13474;7765;1890;1529;200;60;64;8;0;31;16;18;3;1075;540;216;83;6;147;20;55;8;337;1;24;15;140;130;836;702;134;338;244;86;6;2;2490
ЦФО;Московская область;15;8212;2977;318;1262;169;59;53;6;0;31;0;17;3;992;535;211;70;6;114;6;42;8;337;1;24;15;18;18;836;702;134;338;244;86;6;2;2405
ЦФО;Московская область;16;5262;4788;1572;267;31;1;11;2;0;0;16;1;0;83;5;5;13;0;33;14;13;0;0;0;0;0;122;112;0;0;0;0;0;0;0;0;85
ЦФО;Орловская область;3;22692;10710;669;9856;613;69;295;58;2;97;1;91;0;8861;1042;4189;538;1;2495;64;532;0;183;53;109;0;91;86;44;0;44;1008;828;98;81;1;691
ЦФО;Орловская область;4;1182;594;93;562;68;0;48;15;0;5;0;0;0;444;0;14;0;0;430;0;0;0;0;0;0;0;26;26;0;0;0;0;0;0;0;0;0
ЦФО;Орловская область;5;5900;0;0;5834;253;50;183;18;0;0;1;1;0;5581;960;3961;310;0;19;63;268;0;0;0;17;0;49;49;0;0;0;0;0;0;0;0;0
ЦФО;Орловская область;6;4270;2705;54;1522;111;12;30;0;2;47;0;20;0;1126;43;67;1;1;1014;0;0;0;0;0;41;0;2;2;0;0;0;0;0;0;0;0;0
ЦФО;Орловская область;7;11340;7411;522;1938;181;7;34;25;0;45;0;70;0;1710;39;147;227;0;1032;1;264;0;183;53;51;0;14;9;44;0;44;1008;828;98;81;1;691
ЦФО;Орловская область;8;4446;1579;30;1413;61;0;0;18;0;43;0;0;0;1352;1;72;156;0;979;0;144;0;1;1;1;0;0;0;44;0;44;1008;828;98;81;1;400
ЦФО;Орловская область;9;6894;5832;492;525;120;7;34;7;0;2;0;70;0;358;38;75;71;0;53;1;120;0;182;52;50;0;14;9;0;0;0;0;0;0;0;0;291
ЦФО;Орловская область;10;2029;881;16;695;39;15;19;3;0;0;0;2;0;637;162;39;132;0;217;5;82;0;2;0;26;0;23;23;100;48;52;173;128;39;6;0;129
ЦФО;Орловская область;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ЦФО;Орловская область;12;91;0;0;41;8;0;8;0;0;0;0;0;0;33;0;8;0;0;0;5;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50
ЦФО;Орловская область;13;467;446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;18;0;18;0;0;0;0;0;0
ЦФО;Орловская область;14;1471;435;16;654;31;15;11;3;0;0;0;2;0;604;162;31;132;0;217;0;62;0;2;0;26;0;20;20;82;48;34;173;128;39;6;0;79
ЦФО;Орловская область;15;1159;233;2;586;29;15;11;1;0;0;0;2;0;548;162;31;88;0;205;0;62;0;2;0;6;0;0;0;82;48;34;173;128;39;6;0;77
ЦФО;Орловская область;16;312;202;14;68;2;0;0;2;0;0;0;0;0;56;0;0;44;0;12;0;0;0;0;0;20;0;20;20;0;0;0;0;0;0;0;0;2
ЦФО;Рязанская область;3;23252;18190;3000;3905;588;209;300;17;4;36;7;14;1;2995;577;373;329;0;1632;6;76;2;174;10;63;0;189;108;101;1;100;364;260;101;3;0;266
ЦФО;Рязанская область;4;4488;3349;587;1094;103;2;73;0;4;24;0;0;0;944;0;2;0;0;942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45
ЦФО;Рязанская область;5;2581;2109;284;364;149;64;82;3;0;0;0;0;0;215;79;54;82;0;0;0;0;0;0;0;0;0;108;56;0;0;0;0;0;0;0;0;0
ЦФО;Рязанская область;6;2599;1886;0;652;39;19;20;0;0;0;0;0;0;613;350;258;0;0;0;0;5;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;28
ЦФО;Рязанская область;7;13584;10846;2129;1795;297;124;125;14;0;12;7;14;1;1223;148;59;247;0;690;6;71;2;174;10;30;0;81;52;101;1;100;364;260;101;3;0;193
ЦФО;Рязанская область;8;6345;4842;747;999;55;19;16;0;0;10;1;8;1;826;90;35;18;0;624;3;54;2;3;0;0;0;0;0;101;1;100;241;158;80;3;0;159
ЦФО;Рязанская область;9;7239;6004;1382;796;242;105;109;14;0;2;6;6;0;397;58;24;229;0;66;3;17;0;171;10;30;0;81;52;0;0;0;123;102;21;0;0;34
ЦФО;Рязанская область;10;3182;1892;456;768;195;79;61;20;0;7;1;23;4;542;188;86;61;0;186;0;17;4;26;0;3;0;84;70;110;20;90;197;181;14;2;0;102
ЦФО;Рязанская область;11;325;250;72;75;0;0;0;0;0;0;0;0;0;75;0;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ЦФО;Рязанская область;12;117;49;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;62;0;0;0;0;0;0;0;0;0
ЦФО;Рязанская область;13;239;236;0;3;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ЦФО;Рязанская область;14;2501;1357;384;689;194;78;61;20;0;7;1;23;4;464;185;86;61;0;111;0;17;4;26;0;3;0;17;8;110;20;90;197;181;14;2;0;102
ЦФО;Рязанская область;15;1800;760;194;604;157;70;47;17;0;7;0;12;4;419;181;82;43;0;92;0;17;4;26;0;1;0;0;0;110;20;90;197;181;14;2;0;102
ЦФО;Рязанская область;16;701;597;190;85;37;8;14;3;0;0;1;11;0;45;4;4;18;0;19;0;0;0;0;0;2;0;17;8;0;0;0;0;0;0;0;0;0
ЦФО;Смоленская область;3;10857;7696;336;1615;168;74;70;4;0;10;0;10;0;1345;547;147;163;0;425;12;50;1;149;21;318;0;16;16;700;39;661;167;154;13;0;0;196
ЦФО;Смоленская область;4;2026;1877;0;101;1;0;0;0;0;1;0;0;0;100;0;0;15;0;85;0;0;0;48;4;0;0;0;0;0;0;0;0;0;0;0;0;0
ЦФО;Смоленская область;5;1747;1546;0;6;0;0;0;0;0;0;0;0;0;6;0;0;6;0;0;0;0;0;22;4;173;0;0;0;0;0;0;0;0;0;0;0;0
ЦФО;Смоленская область;6;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0;0;0;0;0;0;0;0;0;0
ЦФО;Смоленская область;7;7033;4273;336;1508;167;74;70;4;0;9;0;10;0;1239;547;147;142;0;340;12;50;1;79;13;94;0;16;16;700;39;661;167;154;13;0;0;196
ЦФО;Смоленская область;8;3399;1301;3;1046;117;50;59;2;0;2;0;4;0;847;483;120;48;0;171;10;14;1;0;0;1;0;0;0;700;39;661;166;153;13;0;0;185
ЦФО;Смоленская область;9;3634;2972;333;462;50;24;11;2;0;7;0;6;0;392;64;27;94;0;169;2;36;0;79;13;93;0;16;16;0;0;0;1;1;0;0;0;11
ЦФО;Смоленская область;10;1279;726;49;187;11;3;1;1;0;0;0;6;0;175;11;32;18;0;101;0;13;0;21;8;20;1;4;4;82;27;55;113;107;5;1;0;125
ЦФО;Смоленская область;11;72;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ЦФО;Смоленская область;12;166;139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;27;0;0;0;0;0;0;0
ЦФО;Смоленская область;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ЦФО;Смоленская область;14;1041;515;49;187;11;3;1;1;0;0;0;6;0;175;11;32;18;0;101;0;13;0;21;8;20;1;4;4;55;0;55;113;107;5;1;0;125
ЦФО;Смоленская область;15;828;352;16;146;8;1;0;1;0;0;0;6;0;137;11;18;7;0;88;0;13;0;19;6;16;0;2;2;55;0;55;113;107;5;1;0;125
ЦФО;Смоленская область;16;213;163;33;41;3;2;1;0;0;0;0;0;0;38;0;14;11;0;13;0;0;0;2;2;4;1;2;2;0;0;0;0;0;0;0;0;0
ЦФО;Тамбовская область;3;29095;10944;2160;15302;1053;237;149;81;1;504;20;61;0;14176;4183;4923;886;0;3494;55;635;0;284;76;347;0;39;19;832;2;830;756;590;70;96;0;591
ЦФО;Тамбовская область;4;2310;49;1;1262;0;0;0;0;0;0;0;0;0;1257;0;0;0;0;1257;0;0;0;32;13;5;0;0;0;325;0;325;466;346;70;50;0;171
ЦФО;Тамбовская область;5;8010;1409;1;6395;230;108;26;35;0;1;0;60;0;6165;1391;3770;345;0;127;0;532;0;167;60;0;0;39;19;0;0;0;0;0;0;0;0;0
ЦФО;Тамбовская область;6;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;0;0;0;0;0;0;0;0;0;0;0;0
ЦФО;Тамбовская область;7;18707;9486;2158;7645;823;129;123;46;1;503;20;1;0;6754;2792;1153;541;0;2110;55;103;0;85;3;274;0;0;0;507;2;505;290;244;0;46;0;420
ЦФО;Тамбовская область;8;6447;1967;59;3249;231;24;23;0;0;184;0;0;0;3018;1004;448;240;0;1306;2;18;0;12;0;2;0;0;0;507;2;505;290;244;0;46;0;420
ЦФО;Тамбовская область;9;12260;7519;2099;4396;592;105;100;46;1;319;20;1;0;3736;1788;705;301;0;804;53;85;0;73;3;272;0;0;0;0;0;0;0;0;0;0;0;0
ЦФО;Тамбовская область;10;1828;785;48;293;68;10;41;11;0;5;0;1;0;215;30;10;45;0;100;16;10;4;15;0;9;0;58;58;227;30;197;71;71;0;0;0;370
ЦФО;Тамбовская область;11;54;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;46;46;0;0;0;0
ЦФО;Тамбовская область;12;363;132;2;115;57;10;37;10;0;0;0;0;0;58;28;0;30;0;0;0;0;0;11;0;0;0;56;56;49;28;21;0;0;0;0;0;0
ЦФО;Тамбовская область;13;8;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ЦФО;Тамбовская область;14;1403;639;42;178;11;0;4;1;0;5;0;1;0;157;2;10;15;0;100;16;10;4;4;0;9;0;2;2;176;0;176;25;25;0;0;0;370
ЦФО;Тамбовская область;15;844;215;9;58;3;0;2;0;0;1;0;0;0;55;2;2;12;0;22;5;10;2;0;0;4;0;2;2;176;0;176;19;19;0;0;0;370
ЦФО;Тамбовская область;16;559;424;33;120;8;0;2;1;0;4;0;1;0;102;0;8;3;0;78;11;0;2;4;0;5;0;0;0;0;0;0;6;6;0;0;0;0
